"","match","int_corr","race_dif","age_dif","field_cd_dif","undergrd_dif","imprace_dif","imprelig_dif","from_dif","goal_dif","date_dif","go_out_dif","career_c_dif","sports_dif","tvsports_dif","exercise_dif","dining_dif","museums_dif","art_dif","hiking_dif","gaming_dif","clubbing_dif","reading_dif","tv_dif","theater_dif","movies_dif","concerts_dif","music_dif","shopping_dif","yoga_dif","exphappy_dif","attr1_1_dif","sinc1_1_dif","intel1_1_dif","fun1_1_dif","amb1_1_dif","shar1_1_dif","attr2_1_dif","sinc2_1_dif","intel2_1_dif","fun2_1_dif","amb2_1_dif","shar2_1_dif","attr3_1_dif","sinc3_1_dif","intel3_1_dif","fun3_1_dif","amb3_1_dif","id_1","id_2"
"159",0,-0.12,1,0,1,0,2,1,1,1,0,2,1,0,9,7,1,1,3,6,3,7,1,5,2,1,1,2,0,5,0,25,10,0,0,10,5,25,0,10,15,0,0,1,0,2,0,0,24,50
"160",0,-0.07,0,4,1,0,3,7,1,1,1,1,1,4,5,3,6,2,3,4,1,1,1,6,5,3,7,6,4,6,2,15,10,15,0,20,0,10,5,0,0,20,5,1,1,2,7,6,24,51
"161",0,-0.01,0,6,1,0,8,6,1,1,2,3,1,2,4,7,3,3,2,7,3,0,3,6,2,3,5,3,2,5,0,5,0,5,15,15,0,25,5,5,0,15,0,2,1,0,3,1,24,52
"162",0,0.48,0,1,1,0,0,1,1,0,0,2,1,2,3,7,1,3,2,2,2,1,3,4,1,0,1,1,1,4,1,30,5,0,5,15,5,5,5,5,5,0,0,1,0,0,1,0,24,53
"163",0,0.49,0,1,1,0,1,2,1,1,1,3,1,5,1,8,1,1,2,2,5,0,1,0,2,3,1,1,5,4,2,30,0,0,5,20,15,15,20,5,0,0,0,1,0,0,1,0,24,54
"164",0,-0.22,1,4,1,0,1,2,1,1,2,2,1,0,7,6,4,1,2,9,0,7,3,6,1,1,1,2,1,6,2,10,5,5,5,10,5,15,10,5,10,10,0,1,1,1,1,2,24,55
"166",0,0.09,1,5,1,0,9,1,1,1,1,3,1,2,1,1,2,1,2,0,4,3,3,3,1,4,1,3,3,3,2,10,0,5,15,15,5,10,15,10,10,10,15,2,2,0,2,1,25,41
"167",0,0.58,1,2,1,0,9,4,1,1,2,2,1,6,3,0,2,3,0,2,5,7,0,1,2,3,4,3,6,3,1,0,5,5,0,5,5,5,5,0,10,5,5,1,0,0,1,2,25,42
"168",0,-0.2,0,1,1,0,9,1,1,1,1,1,1,1,5,1,2,1,4,3,1,3,0,3,0,6,0,3,6,3,2,5,15,15,5,15,15,10,10,10,0,5,5,4,1,1,4,4,25,43
"169",0,-0.29,0,1,1,0,7,1,1,0,2,1,1,2,3,1,0,2,5,5,0,1,1,8,0,7,2,7,2,4,2,5,5,10,10,0,0,20,10,5,0,5,10,0,0,1,1,3,25,44
"170",0,-0.01,0,3,1,0,4,4,1,1,1,1,1,2,3,4,1,2,3,1,1,2,3,2,1,3,0,2,2,1,2,5,5,10,0,15,5,10,5,10,10,0,5,0,1,0,1,1,25,45
"171",0,-0.24,0,1,1,0,8,1,1,1,1,0,1,3,3,2,1,1,4,3,3,1,2,5,3,4,1,2,6,3,2,0,15,5,5,5,10,10,5,10,5,5,5,0,1,1,2,1,25,46
"172",0,-0.05,0,5,1,0,8,0,1,0,1,1,1,1,3,5,1,1,3,2,1,4,2,5,2,2,2,1,6,3,3,0,0,10,10,10,10,5,5,10,5,5,10,1,2,1,2,3,25,47
"173",0,0.38,0,3,1,0,1,0,1,0,0,0,1,4,3,1,0,1,5,4,1,0,5,3,3,0,0,0,2,2,1,10,5,10,10,10,15,0,0,15,5,5,15,0,0,1,1,0,25,48
"174",0,0.06,1,0,1,0,9,1,1,0,2,0,1,3,3,2,0,0,4,3,2,1,0,4,2,4,1,0,6,3,1,0,0,5,5,10,0,0,0,5,5,5,5,0,1,2,3,2,25,49
"175",0,0.35,1,2,1,0,6,2,1,1,1,0,1,3,6,4,1,1,0,1,3,2,4,3,1,0,1,2,2,2,0,15,10,5,0,5,5,30,5,5,15,0,5,1,0,2,2,2,25,50
"176",0,0.11,0,2,1,0,5,8,1,0,0,1,1,1,2,0,4,2,0,1,1,4,4,2,6,4,5,6,6,3,2,5,10,20,0,15,0,5,10,5,0,20,10,1,1,2,5,4,25,51
"177",0,0.28,0,4,1,0,0,7,1,0,1,1,1,1,1,4,1,3,1,2,3,5,6,2,3,4,3,3,4,2,0,5,0,0,15,10,0,20,0,10,0,15,5,2,1,0,1,1,25,52
"178",0,0.11,0,3,1,0,8,0,1,1,1,0,1,1,0,4,3,3,5,3,2,4,0,4,0,1,3,1,1,1,1,20,5,5,5,10,5,0,0,10,5,0,5,1,0,0,1,2,25,53
"179",0,-0.15,0,3,1,0,9,1,1,1,0,1,1,2,2,5,1,1,5,3,5,5,2,8,1,4,3,1,7,1,2,20,0,5,5,15,15,10,15,0,0,0,5,1,0,0,1,2,25,54
"180",0,0.53,1,2,1,0,9,1,1,1,1,0,1,3,4,3,2,1,1,4,0,2,0,2,2,0,1,2,3,3,2,0,5,10,5,5,5,10,5,10,10,10,5,1,1,1,3,4,25,55
"182",0,-0.05,1,7,1,0,1,3,1,1,1,3,1,4,1,3,2,2,1,1,5,2,1,3,3,3,1,1,0,0,0,10,0,10,15,15,0,15,20,10,5,20,10,2,1,0,3,3,26,41
"183",0,0.04,1,0,1,0,1,2,1,1,2,2,1,8,3,2,2,4,1,3,4,6,4,5,4,2,4,1,3,0,1,0,5,0,0,5,0,0,0,0,5,15,10,1,1,0,2,4,26,42
"184",0,-0.02,0,1,1,0,1,3,1,1,1,1,1,1,5,3,2,0,3,4,0,2,4,3,2,5,0,1,3,0,4,5,15,10,5,15,10,5,15,10,5,15,0,4,0,1,5,6,26,43
"185",0,0.46,0,1,1,0,1,1,1,0,2,1,1,0,3,1,0,1,4,4,1,0,3,2,2,6,2,3,1,7,0,5,5,5,10,0,5,25,5,5,5,15,5,0,1,1,0,1,26,44
"186",0,-0.06,0,5,1,0,4,2,1,1,1,1,1,0,3,6,1,1,2,0,2,1,1,4,3,2,0,2,1,2,0,5,5,5,0,15,10,5,10,10,15,10,10,0,0,0,2,1,26,45
"187",0,0.22,0,3,1,0,0,1,1,1,1,0,1,1,3,4,1,0,3,2,2,0,2,1,5,3,1,2,3,6,0,0,15,0,5,5,5,5,10,10,0,15,0,0,0,1,3,1,26,46
"188",0,-0.05,0,7,1,0,0,2,1,0,1,1,1,3,3,7,1,0,2,3,2,3,2,1,4,1,2,3,3,0,1,0,0,5,10,10,5,0,10,10,10,5,5,1,1,1,1,5,26,47
"189",0,0.29,0,1,1,0,7,2,1,0,0,0,1,6,3,3,0,0,4,5,0,1,1,3,1,1,0,4,1,1,1,10,5,5,10,10,10,5,5,15,0,15,10,0,1,1,2,2,26,48
"190",0,0.02,1,2,1,0,1,1,1,0,2,0,1,1,3,4,0,1,3,4,3,0,4,2,4,3,1,4,3,6,1,0,0,0,5,10,5,5,5,5,10,5,0,0,2,2,2,0,26,49
"191",0,0.21,1,4,1,0,2,0,1,1,1,0,1,1,6,6,1,2,1,2,2,3,0,3,1,1,1,6,1,1,2,15,10,0,0,5,0,35,0,5,20,10,0,1,1,2,1,0,26,50
"192",0,0.05,0,0,1,0,3,6,1,0,0,1,1,3,2,2,4,3,1,0,0,3,0,4,8,3,5,2,3,0,4,5,10,15,0,15,5,0,5,5,5,10,5,1,0,2,6,6,26,51
"193",0,0.06,0,2,1,0,8,5,1,0,1,1,1,1,1,6,1,4,0,3,2,4,2,4,5,3,3,1,1,1,2,5,0,5,15,10,5,15,5,10,5,5,0,2,0,0,2,1,26,52
"194",0,0.08,0,5,1,0,0,2,1,1,1,0,1,1,0,6,3,2,4,2,1,3,4,2,2,0,3,5,2,2,1,20,5,0,5,10,0,5,5,10,10,10,0,1,1,0,0,0,26,53
"195",0,0.16,0,5,1,0,1,3,1,1,0,1,1,4,2,7,1,0,4,2,4,4,2,2,1,3,3,5,4,2,0,20,0,0,5,15,10,5,20,0,5,10,0,1,1,0,0,0,26,54
"196",0,0.03,1,0,1,0,1,3,0,1,1,0,1,1,4,5,2,2,0,5,1,3,4,4,4,1,1,6,0,0,0,0,5,5,5,5,0,5,10,10,15,0,0,1,2,1,2,2,26,55
"198",0,-0.04,1,8,1,0,0,4,1,1,0,3,1,2,1,2,3,2,1,3,3,3,2,1,1,1,0,2,2,7,2,13,10,8,10,25,0,10,25,15,10,10,20,1,1,1,2,2,27,41
"199",0,-0.07,1,1,1,0,0,1,1,1,1,2,1,6,5,1,3,4,3,5,6,7,1,3,0,2,3,2,5,7,1,3,15,2,5,15,0,5,5,5,10,5,0,0,3,1,1,3,27,42
"200",0,-0.16,1,2,1,0,0,4,1,1,0,1,1,1,3,2,3,0,1,6,2,3,1,1,2,1,1,2,5,7,2,8,25,12,10,25,10,10,20,5,0,5,10,3,2,0,4,5,27,43
"201",0,0.44,1,2,0,0,2,2,1,0,3,1,1,2,5,0,1,1,2,2,1,1,0,4,2,2,3,6,1,0,2,8,5,7,5,10,5,20,0,0,0,5,15,1,3,2,1,2,27,44
"202",0,-0.27,1,6,1,0,5,1,1,1,0,1,1,2,1,5,2,1,0,2,0,2,2,2,1,2,1,1,1,5,2,8,5,7,5,25,10,10,15,5,10,0,0,1,2,1,1,0,27,45
"203",1,0.29,1,4,1,0,1,2,1,1,0,0,1,3,1,3,2,0,1,0,4,1,1,1,1,1,0,1,5,1,2,3,25,2,10,15,5,10,15,5,5,5,10,1,2,0,2,0,27,46
"204",0,-0.28,1,8,1,0,1,3,1,0,0,1,1,1,1,6,0,0,0,5,0,4,1,1,0,3,3,0,5,7,3,3,10,7,5,20,5,5,15,5,5,5,15,2,1,2,2,4,27,47
"205",0,-0.35,1,0,1,0,8,3,1,0,1,0,1,4,5,2,1,0,2,7,2,0,4,1,5,5,1,1,1,6,1,13,5,7,5,20,10,0,10,10,5,5,20,1,3,0,1,1,27,48
"206",0,0.13,1,3,1,0,0,2,1,0,3,0,1,3,1,3,1,1,1,6,1,1,1,0,0,1,0,1,5,1,1,3,10,2,0,20,5,0,10,0,5,5,10,1,4,3,3,1,27,49
"207",1,-0.23,1,5,1,0,3,1,1,1,0,0,1,3,4,5,0,2,3,4,4,2,3,1,3,5,2,3,1,6,0,18,0,2,5,15,0,30,5,10,15,0,10,2,3,3,2,1,27,50
"208",0,0.2,1,1,1,0,4,5,1,0,1,1,1,1,0,1,5,3,3,2,2,4,3,2,4,1,4,5,5,7,2,8,0,17,5,25,5,5,0,0,0,20,15,0,2,3,5,5,27,51
"209",0,-0.31,1,1,1,0,9,4,1,0,2,1,1,1,1,5,2,4,2,5,4,5,5,2,1,1,2,2,3,6,0,2,10,3,10,20,5,20,10,5,0,15,10,1,2,1,1,0,27,52
"210",0,-0.07,1,6,1,0,1,3,1,1,0,0,1,1,2,5,2,2,2,0,3,4,1,0,2,4,4,2,0,5,1,23,5,2,10,20,0,0,10,5,5,0,10,2,3,1,1,1,27,53
"211",0,-0.06,1,6,1,0,0,4,1,1,1,1,1,2,4,6,0,0,2,0,6,5,1,4,3,1,4,2,6,5,2,23,10,2,0,25,10,10,25,5,0,0,10,2,3,1,1,1,27,54
"212",0,-0.16,1,1,1,0,0,4,1,1,2,0,1,3,2,4,3,2,2,7,1,2,1,2,0,5,2,3,2,7,2,3,15,7,10,15,0,10,15,5,10,10,10,0,4,2,3,3,27,55
"230",0,-0.57,1,8,1,0,3,4,1,1,0,4,1,3,4,1,2,2,1,3,8,2,1,1,1,1,1,3,4,4,0,10,2,8,15,15,0,5,15,10,10,15,5,1,2,1,3,3,29,41
"231",0,0.1,1,1,1,0,3,1,1,1,1,3,1,7,8,0,2,4,3,1,1,6,2,1,0,0,4,3,7,4,1,0,3,2,0,5,0,10,5,0,10,10,15,0,0,1,2,4,29,42
"232",0,0.31,0,2,1,0,3,4,1,1,0,2,1,0,0,1,2,0,1,0,3,2,2,1,2,3,0,3,7,4,4,5,13,12,5,15,10,15,10,10,0,10,5,3,1,0,5,6,29,43
"233",1,-0.41,0,2,1,0,1,2,1,0,3,0,1,1,8,1,0,1,2,8,4,0,1,6,2,4,2,7,3,3,0,5,7,7,10,0,5,15,10,5,0,10,0,1,0,2,0,1,29,44
"234",1,0.08,0,6,1,0,2,1,1,1,0,2,1,1,2,4,1,1,0,4,5,1,1,0,1,0,0,2,3,2,0,5,7,7,0,15,10,15,5,10,10,5,15,1,1,1,2,1,29,45
"235",0,0.1,0,4,1,0,2,2,1,1,0,1,1,2,2,2,1,0,1,6,1,0,0,3,1,1,1,2,7,2,0,0,13,2,5,5,5,15,5,10,5,10,5,1,1,0,3,1,29,46
"236",0,0.04,0,8,1,0,2,3,1,0,0,0,1,2,2,5,1,0,0,1,5,3,0,3,0,1,2,1,7,4,1,0,2,7,10,10,5,10,5,10,5,0,0,2,2,2,1,5,29,47
"237",0,0.11,0,0,1,0,5,3,1,0,1,1,1,5,8,1,0,0,2,1,3,1,3,1,5,3,0,0,3,3,1,10,7,7,10,10,10,5,0,15,5,10,5,1,0,0,2,2,29,48
"238",0,0.2,1,3,1,0,3,2,1,0,3,1,1,2,2,2,0,1,1,0,6,0,2,2,0,1,1,0,7,2,1,0,2,2,5,10,5,5,0,5,5,0,5,1,1,3,2,0,29,49
"239",0,0.54,1,5,1,0,0,1,1,1,0,1,1,2,1,4,1,2,3,2,1,3,2,1,3,3,1,2,3,3,2,15,12,2,0,5,0,25,5,5,15,5,5,2,0,3,1,0,29,50
"240",0,-0.05,0,1,1,0,1,5,1,0,1,2,1,2,3,0,4,3,3,4,3,3,2,0,4,1,5,6,7,4,4,5,12,17,0,15,5,10,10,5,0,15,0,0,1,3,6,6,29,51
"241",0,0.42,0,1,1,0,6,4,1,0,2,0,1,0,4,4,1,4,2,1,1,4,4,0,1,1,3,3,5,3,2,5,2,3,15,10,5,25,0,10,0,10,5,1,1,1,2,1,29,52
"242",0,0.06,0,6,1,0,2,3,1,1,0,1,1,0,5,4,3,2,2,6,2,3,2,2,2,2,3,1,2,2,1,20,7,2,5,10,0,5,0,10,5,5,5,2,0,1,0,0,29,53
"243",0,-0.16,0,6,1,0,3,4,1,1,1,0,1,3,7,5,1,0,2,6,1,4,0,6,3,1,3,1,8,2,0,20,2,2,5,15,10,15,15,0,0,5,5,2,0,1,0,0,29,54
"244",0,0.52,1,1,1,0,3,4,1,1,2,1,1,2,1,3,2,2,2,1,4,3,2,0,0,3,1,2,4,4,0,0,3,7,5,5,0,15,5,10,10,5,5,0,1,2,2,2,29,55
"246",0,-0.44,1,7,0,0,1,3,1,1,1,3,0,0,1,2,2,1,1,3,9,2,2,1,1,1,2,4,1,3,4,20,0,10,10,20,0,5,25,15,10,10,15,2,1,0,4,3,30,41
"247",0,0.46,1,0,1,0,1,2,1,1,0,2,1,4,5,1,2,1,1,1,0,6,1,3,2,0,5,4,4,3,3,10,5,0,5,10,0,10,5,5,10,5,5,1,1,0,3,4,30,42
"248",0,0.21,0,1,1,0,1,3,1,1,1,1,1,3,3,2,2,3,3,0,4,2,1,1,0,3,1,4,4,3,0,15,15,10,10,20,10,15,20,5,0,5,5,4,0,1,6,6,30,43
"249",0,-0.27,0,1,1,0,1,1,1,0,4,1,1,4,5,0,0,4,4,8,5,0,0,4,0,4,1,8,0,4,4,15,5,5,5,5,5,15,0,0,0,5,10,0,1,1,1,1,30,44
"250",0,-0.41,0,5,1,0,4,2,1,1,1,1,1,4,1,5,1,4,2,4,6,1,2,2,1,0,1,3,0,1,4,15,5,5,5,20,10,15,15,5,10,0,5,0,0,0,3,1,30,45
"251",0,-0.02,0,3,1,0,0,1,1,1,1,0,1,5,1,3,1,3,3,6,2,0,1,1,3,1,2,3,4,3,4,10,15,0,10,10,5,15,15,5,5,5,5,0,0,1,4,1,30,46
"252",0,0.09,0,7,1,0,0,2,1,0,1,1,1,1,1,6,1,3,2,1,6,3,1,1,2,1,1,2,4,3,5,10,0,5,5,15,5,10,15,5,5,5,10,1,1,1,0,5,30,47
"253",0,0.39,0,1,1,0,7,2,1,0,2,0,1,2,5,2,0,3,4,1,4,1,4,1,3,3,1,1,0,2,3,20,5,5,5,15,10,5,10,10,5,5,15,0,1,1,3,2,30,48
"254",1,0.16,1,2,1,0,1,1,1,0,4,0,1,5,1,3,0,2,3,0,7,0,1,0,2,1,2,1,4,3,3,10,0,0,0,15,5,5,10,0,5,5,5,0,2,2,1,0,30,49
"255",0,0.51,1,4,0,0,2,0,1,1,1,0,0,5,4,5,1,1,1,2,2,3,3,1,1,3,0,1,0,2,2,25,10,0,5,10,0,25,5,10,15,0,5,1,1,2,0,0,30,50
"256",0,-0.27,0,0,0,0,3,6,1,0,2,1,0,1,0,1,4,0,1,4,4,3,3,2,6,1,6,7,4,3,0,15,10,15,5,20,5,10,0,0,0,20,10,1,0,2,7,6,30,51
"257",0,0.11,0,2,0,0,8,5,1,0,3,1,0,3,1,5,1,1,0,1,2,4,5,2,3,1,4,4,2,2,2,5,0,5,10,15,5,25,10,5,0,15,5,2,0,0,3,1,30,52
"258",0,0.16,0,5,1,0,0,2,0,1,1,0,1,3,2,5,3,5,4,6,3,3,1,0,0,2,2,0,1,1,3,30,5,0,10,15,0,5,10,5,5,0,5,1,1,0,1,0,30,53
"259",0,0.21,0,5,1,0,1,3,1,1,2,1,1,0,4,6,1,3,4,6,0,4,1,4,1,1,2,0,5,1,4,30,0,0,0,20,10,15,25,5,0,0,5,1,1,0,1,0,30,54
"260",1,0.49,1,0,0,0,1,3,1,1,3,0,0,5,2,4,2,1,0,1,5,3,1,2,2,3,0,1,1,3,4,10,5,5,10,10,0,15,15,5,10,10,5,1,2,1,1,2,30,55
"262",0,-0.43,1,6,0,0,3,7,1,1,2,2,0,2,2,1,5,2,2,2,8,1,0,2,2,2,1,2,5,5,2,5,10,10,10,10,5,0,20,10,5,5,10,3,1,0,4,4,31,41
"263",0,0.47,1,1,1,0,3,2,1,1,3,1,1,2,2,0,5,4,4,4,1,5,3,0,3,1,4,2,8,5,1,15,15,0,5,0,5,15,0,0,5,0,10,2,1,0,3,5,31,42
"264",0,-0.48,0,0,1,0,3,7,1,1,2,0,1,5,6,1,5,0,0,5,3,1,3,2,1,4,0,2,8,5,2,10,25,10,10,10,5,20,15,10,5,0,0,5,0,1,6,7,31,43
"265",0,0,0,0,1,0,1,5,1,0,1,2,1,6,2,1,3,1,1,3,4,1,2,7,1,5,2,6,4,2,2,10,5,5,5,5,10,10,5,5,5,0,5,1,1,1,1,0,31,44
"266",0,-0.38,0,4,1,0,2,2,1,1,2,0,1,6,4,4,4,1,1,1,5,0,0,1,2,1,0,1,4,3,2,10,5,5,5,10,15,20,10,10,15,5,10,1,0,0,3,2,31,45
"267",0,-0.34,0,2,1,0,2,5,1,1,2,1,1,7,4,2,4,0,0,1,1,1,1,4,4,2,1,1,8,1,2,15,25,0,10,0,0,20,10,10,0,0,0,1,0,1,4,2,31,46
"268",0,-0.27,0,6,1,0,2,6,1,0,2,2,1,3,4,5,2,0,1,4,5,2,1,4,3,0,2,0,8,5,3,15,10,5,5,5,0,15,10,10,10,10,5,0,1,1,0,6,31,47
"269",1,0.52,0,2,1,0,5,6,1,0,1,1,1,0,2,1,3,0,1,6,3,2,2,2,2,2,0,1,4,4,1,5,5,5,5,5,5,10,5,15,0,0,10,1,1,1,3,3,31,48
"270",1,-0.57,1,1,1,0,3,5,1,0,1,1,1,7,4,2,3,1,0,5,6,1,3,3,3,2,1,1,8,1,1,15,10,0,0,5,10,10,5,5,10,10,0,1,2,2,1,1,31,49
"271",1,-0.04,1,3,0,0,0,4,1,1,2,1,0,7,7,4,2,2,4,3,1,4,1,2,0,2,1,3,4,4,0,0,0,0,5,0,5,20,0,5,20,5,0,0,1,2,0,1,31,50
"272",0,-0.35,0,1,0,0,1,2,1,0,1,0,0,3,3,0,7,3,4,1,3,2,1,1,7,2,5,5,8,5,2,10,0,15,5,10,10,15,5,5,5,25,5,2,0,2,7,7,31,51
"273",0,0.03,0,3,0,0,6,1,1,0,0,2,0,5,2,4,4,4,3,4,1,3,3,1,4,2,3,2,6,4,0,20,10,5,10,5,10,30,5,10,5,20,0,3,0,0,3,2,31,52
"274",0,0.4,0,4,1,0,2,6,1,1,2,1,1,5,1,4,0,2,1,1,2,2,3,3,1,1,3,2,3,3,1,5,5,0,10,5,5,10,5,10,10,5,0,0,1,0,1,1,31,53
"275",0,0.26,0,4,1,0,3,7,1,1,1,2,1,2,1,5,2,0,1,1,1,3,1,7,0,2,3,2,9,3,2,5,10,0,0,10,5,20,20,0,5,5,0,0,1,0,1,1,31,54
"276",1,-0.32,1,1,0,0,3,7,1,1,0,1,0,7,5,3,5,2,3,6,4,4,3,1,3,2,1,3,5,5,2,15,15,5,10,0,5,20,10,10,15,15,0,2,2,1,1,1,31,55
"278",0,-0.22,0,3,1,0,0,0,1,1,2,3,1,1,4,1,4,0,0,4,8,1,3,0,0,1,0,3,5,8,4,20,20,40,30,0,10,55,30,0,25,0,0,2,2,1,4,2,32,41
"279",0,0.54,0,4,1,0,0,5,1,1,3,2,1,3,0,2,4,2,2,2,1,3,0,2,1,0,3,3,8,8,3,30,25,30,15,10,10,70,10,10,25,5,20,1,4,1,3,3,32,42
"280",0,-0.13,1,3,1,0,0,0,1,1,2,1,0,4,8,1,4,2,2,1,3,1,0,0,1,3,1,3,8,8,0,25,35,20,10,0,0,75,25,20,15,5,10,4,3,2,6,5,32,43
"281",0,-0.11,1,3,0,0,2,2,1,0,1,1,0,5,0,3,2,3,3,9,4,3,1,5,1,4,3,7,4,1,4,25,15,25,25,15,15,45,5,15,15,5,5,0,4,0,1,2,32,44
"282",0,-0.19,1,1,1,0,5,5,1,1,2,1,1,5,6,2,3,3,1,5,5,2,3,1,0,0,1,2,4,6,4,25,15,25,15,0,20,75,20,20,5,10,20,0,3,1,3,0,32,45
"283",0,-0.33,1,1,1,0,1,2,1,1,2,0,1,6,6,0,3,2,2,7,1,3,2,2,2,1,0,2,8,2,4,30,35,30,10,10,5,75,20,20,20,5,10,0,3,2,4,0,32,46
"284",0,0.06,1,3,1,0,1,1,1,0,2,1,0,2,6,3,1,2,1,2,5,0,2,2,1,1,3,1,8,8,5,30,20,25,25,5,5,70,20,20,10,15,5,1,2,0,0,4,32,47
"285",0,0.52,1,5,1,0,8,1,1,0,1,0,1,1,0,1,2,2,3,0,3,4,5,0,4,3,1,0,4,7,3,20,15,25,25,5,0,65,15,25,20,5,0,0,4,2,3,1,32,48
"286",0,0,0,2,1,0,0,2,1,0,1,0,1,6,6,0,2,1,2,1,6,3,0,1,1,1,0,0,8,2,3,30,20,30,20,5,15,65,15,15,10,15,10,0,5,1,1,1,32,49
"287",0,0.12,1,0,1,0,3,3,1,1,2,0,1,6,9,2,1,0,2,3,1,6,4,0,2,3,2,2,4,7,2,15,10,30,15,10,10,35,10,5,0,10,10,1,4,1,0,1,32,50
"288",0,-0.41,1,4,1,0,4,9,1,0,1,1,1,2,5,2,6,1,2,5,3,0,4,1,5,1,4,6,8,8,0,25,10,15,15,0,15,70,5,15,15,30,5,1,3,1,7,5,32,51
"289",0,0.17,1,6,1,0,9,8,1,0,0,1,1,4,4,2,3,2,1,2,1,1,6,1,2,1,2,3,6,7,2,35,20,35,30,5,15,85,15,20,15,25,10,2,3,1,3,0,32,52
"290",0,0.5,1,1,1,0,1,1,1,1,2,0,1,4,3,2,1,4,3,7,2,0,0,1,1,2,4,1,3,6,3,10,15,30,10,5,10,65,15,20,10,10,10,1,4,1,1,1,32,53
"291",0,0.19,1,1,1,0,0,0,1,1,1,1,1,1,1,3,1,2,3,7,1,1,2,5,2,1,4,1,9,6,4,10,20,30,20,0,0,75,30,10,15,10,10,1,4,1,1,1,32,54
"292",0,0.2,1,4,1,0,0,0,1,1,0,0,1,6,7,1,4,0,1,0,4,6,0,1,1,3,2,2,5,8,4,30,25,25,10,10,10,75,20,20,5,20,10,1,5,0,1,3,32,55
"294",0,0.41,1,0,1,0,3,7,1,1,0,4,1,1,1,4,2,3,1,1,2,1,4,4,2,2,1,1,2,8,3,0,0,20,20,0,0,55,29,1,29,1,1,1,1,0,1,3,33,41
"295",0,0.77,1,7,1,0,3,2,1,1,1,3,1,3,5,3,2,5,3,3,7,5,1,2,3,1,4,1,5,8,2,10,5,10,5,10,0,70,9,9,29,4,19,0,1,0,0,4,33,42
"296",0,0.09,0,6,1,0,3,7,1,0,0,2,1,4,3,4,2,1,1,4,3,1,1,4,1,4,0,1,5,8,1,5,15,0,0,0,10,75,24,19,19,4,9,3,0,1,3,6,33,43
"297",0,-0.15,0,6,0,0,1,5,1,1,3,0,1,5,5,2,0,0,2,4,2,1,2,9,1,5,2,5,1,1,3,5,5,5,15,15,5,45,4,14,19,4,4,1,1,1,2,1,33,44
"298",0,-0.41,0,2,1,0,2,2,1,1,0,2,1,5,1,7,1,0,0,0,1,0,4,3,2,1,0,0,1,6,3,5,5,5,5,0,10,75,19,19,9,9,19,1,0,0,0,1,33,45
"299",0,-0.49,0,4,1,0,2,5,1,1,0,1,1,6,1,5,1,1,1,2,5,1,3,6,4,2,1,0,5,2,3,10,15,10,0,10,5,75,19,19,24,4,9,1,0,1,1,1,33,46
"300",0,-0.18,0,0,1,0,2,6,1,1,0,0,1,2,1,8,1,1,0,3,1,2,3,6,3,0,2,1,5,8,4,10,0,5,15,5,5,70,19,19,14,14,4,2,1,1,3,5,33,47
"301",0,0.21,0,8,1,0,5,6,1,1,1,1,0,1,5,4,0,1,2,5,3,2,6,4,2,2,0,2,1,7,2,0,5,5,15,5,10,65,14,24,24,4,1,1,1,1,0,2,33,48
"302",0,-0.15,1,5,1,0,3,5,1,1,3,1,1,6,1,5,0,2,1,4,0,1,1,5,3,2,1,2,5,2,2,10,0,10,10,5,5,65,14,14,14,14,9,1,2,2,4,0,33,49
"303",0,-0.46,1,3,1,0,0,4,1,0,0,1,1,6,4,7,1,3,3,2,5,4,5,4,0,2,1,4,1,7,1,5,10,10,5,10,0,35,9,4,4,9,9,2,1,2,3,0,33,50
"304",0,0.3,0,7,1,0,1,2,1,1,1,2,1,2,0,3,4,4,3,0,3,2,5,3,7,2,5,4,5,8,1,5,10,5,5,0,5,70,4,14,19,29,4,0,0,2,4,6,33,51
"305",0,-0.22,0,9,1,0,6,1,1,1,2,0,1,4,1,7,1,5,2,3,5,3,7,3,4,2,3,1,3,7,1,15,0,15,20,5,5,85,14,19,19,24,9,1,0,0,0,1,33,52
"306",0,-0.24,0,2,1,0,2,6,1,1,0,1,1,4,2,7,3,1,2,2,4,2,1,5,1,1,3,3,0,6,2,10,5,10,0,5,0,65,14,19,14,9,9,2,1,0,2,0,33,53
"307",0,-0.29,0,2,1,0,3,7,1,1,1,0,1,1,4,8,1,1,2,2,7,3,3,9,0,2,3,3,6,6,3,10,0,10,10,0,10,75,29,9,19,9,9,2,1,0,2,0,33,54
"308",0,-0.15,1,7,1,0,3,7,1,0,2,1,1,6,2,6,2,3,2,5,2,4,1,3,3,2,1,4,2,8,3,10,5,5,0,10,0,75,19,19,9,19,9,0,2,1,4,2,33,55
"310",0,-0.2,0,9,1,0,1,1,1,1,0,3,1,2,1,0,2,1,1,0,6,2,1,0,3,4,2,2,2,6,1,0,15,20,15,15,5,20,10,25,10,5,10,2,0,1,2,3,34,41
"311",0,0.35,0,2,1,0,1,4,1,1,1,2,1,6,5,1,2,1,1,2,3,6,2,2,4,3,5,2,5,6,0,10,20,10,0,5,5,5,10,15,10,0,10,1,2,1,1,4,34,42
"312",0,-0.07,1,3,0,0,1,1,1,1,0,1,1,1,3,0,2,3,3,3,1,2,2,0,2,6,1,2,5,6,3,5,30,0,5,15,5,0,5,5,0,0,0,4,1,0,4,6,34,43
